x,y,z
16.005063,30.729237,0.999258
-84.059486,-158.555367,0.794929
88.203355,61.955326,0.583290
-37.478200,-111.862005,0.978882
-93.598062,152.699096,0.066050
155.169484,41.459718,0.692301
98.531683,-30.961278,0.032498
15.038297,-6.998670,0.098566
46.485652,185.143148,0.911365
-19.224044,-163.875671,0.996732
34.799242,110.572307,0.517599
45.108095,6.161776,0.082050
123.372357,-19.472428,0.863755
14.421453,38.454404,0.295551
48.578860,-29.760980,0.498282
53.644301,-267.291237,0.936458
29.594975,-146.384403,0.643642
147.892369,23.696948,0.342689
19.418708,147.357007,0.050653
-14.785964,-55.860740,0.362488
-196.320912,80.560510,0.688307
57.544317,-109.812519,0.570478
56.774939,82.671383,0.907495
-110.593602,-90.216261,0.756989
-46.747377,-96.963838,0.783565
136.263051,59.917681,0.082738
-108.943713,117.441630,0.970655
-111.627887,-17.620052,0.733423
-33.291122,-63.084643,0.370904
195.725620,40.565861,0.426144
23.481031,184.149444,0.251036
-104.007421,73.376046,0.194159
164.308140,-45.970993,0.068011
139.477447,-51.041748,0.952749
-42.054584,154.381305,0.675609
-22.199703,36.393197,0.343870
8.589195,17.256951,0.852948
-131.308156,39.799432,0.746204
50.428974,57.711655,0.459020
48.636561,-112.014659,0.358192
-91.321772,145.011251,0.025066
133.876059,174.689594,0.728893
57.154010,-141.976479,0.874370
72.922799,-60.205352,0.585544
126.182202,-1.050445,0.689749
144.326493,30.835330,0.737147
-133.217669,126.742650,0.403161
-49.341506,103.655090,0.280871
154.213409,107.557839,0.347425
-138.881757,31.343132,0.782773
-4.597244,-121.918337,0.886382
156.152915,-92.455372,0.671011
-56.980885,90.893214,0.283293
51.268242,23.281365,0.614894
-116.784093,-195.073462,0.102309
-23.566239,192.236761,0.924420
-151.649103,-147.364850,0.682509
31.347156,11.140561,0.167959
85.319363,-26.678213,0.684392
-84.268792,27.387526,0.583921
-9.452221,198.059799,0.073176
-111.043476,187.720084,0.342639
44.071250,61.277908,0.108108
-189.468301,55.906551,0.702666
125.647948,96.665376,0.818692
33.563657,35.963925,0.117159
-72.579952,-136.207122,0.493700
69.546155,59.622644,0.614384
-46.145032,80.671554,0.934555
110.885292,-100.395691,0.497412
-108.379785,-43.263230,0.549856
88.591008,-44.845133,0.022851
26.912465,-49.161005,0.160029
-23.328133,-21.287448,0.603608
58.978657,56.650384,0.853312
-35.883082,196.239602,0.935377
70.410884,-29.453502,0.849580
-132.511515,-95.509006,0.466762
-10.019025,-5.382503,0.706129
27.054350,-66.391067,0.113849
123.199984,165.328915,0.302243
32.743340,191.395366,0.312568
98.894654,93.347633,0.452373
58.465782,28.675362,0.270740
144.329285,119.508525,0.754376
-53.544348,64.569174,0.400477
-91.297622,61.388647,0.111955
17.452043,172.762048,0.035403
70.716226,59.661904,0.083541
112.632179,71.220813,0.132245
76.051967,37.590561,0.991965
75.990011,111.392215,0.810804
-74.162059,-169.793948,0.859962
-69.035945,77.863952,0.042557
45.933009,24.665366,0.724407
-167.275142,-69.221040,0.502020
-14.666312,9.291954,0.377786
179.131394,28.582113,0.667055
-181.103537,-41.848076,0.772009
120.475193,-284.892612,0.097839
-65.506718,166.097955,0.819989
-88.425098,103.823190,0.424930
-7.266183,-103.710511,0.518457
-267.353803,-14.434759,0.552709
-142.242621,174.467731,0.134067
-5.872031,-119.319872,0.916196
6.094715,76.027149,0.474110
96.662684,-82.175281,0.775313
-51.472124,105.003164,0.110221
52.241855,-29.979941,0.886761
53.979845,127.772601,0.538114
78.750425,-40.891435,0.506387
-82.634540,30.215743,0.820926
-81.739095,15.616897,0.811534
13.882311,120.528251,0.328972
134.822881,-93.448051,0.485834
-44.605008,32.676292,0.102093
144.413732,73.035261,0.055207
-62.187927,78.413323,0.383633
-95.814635,-10.907412,0.328301
13.956836,107.654410,0.349699
-54.253720,197.400966,0.895167
-148.178339,-45.238512,0.426712
9.706883,-25.016290,0.658069
102.855026,7.619444,0.581106
23.182487,-7.200795,0.765497
130.975946,-20.810217,0.710348
66.040223,86.169378,0.779719
-44.954787,-53.918901,0.964645
-62.026653,188.353721,0.090338
-171.185969,-22.988957,0.991363
23.652387,-3.569690,0.590845
-53.080096,24.582218,0.876609
-58.499328,17.073969,0.493106
54.609215,103.092788,0.095074
-130.425802,-15.125624,0.780999
4.721973,136.736137,0.420653
-25.612905,3.330080,0.271267
89.710988,18.084631,0.843601
23.758779,-101.095333,0.814302
106.955218,-100.023562,0.377542
162.526919,135.924725,0.407496
39.437710,-96.127948,0.744365
-22.914979,-99.246630,0.126605
56.464989,-58.864955,0.134741
22.563317,-124.425076,0.024328
-98.984227,66.581570,0.496983
-206.608579,-44.265229,0.640238
182.241455,98.272399,0.460069
160.799279,32.101955,0.445522
27.173521,-8.073629,0.303836
-154.811204,-33.653370,0.430734
-159.011467,-17.234232,0.409162
118.212413,-160.609409,0.067242
37.508244,51.470718,0.768551
66.819652,-63.438537,0.603146
-73.791533,-74.601395,0.851273
-32.807552,55.779489,0.591648
-73.319039,-15.596181,0.810777
150.887008,13.104345,0.553808
-88.742624,178.124131,0.498247
-25.397752,4.608751,0.523078
200.023573,-83.947794,0.411668
258.794817,-126.402830,0.814971
-34.978542,133.129210,0.448445
16.441621,-9.455633,0.482417
-92.751873,23.395537,0.627175
35.112992,78.199864,0.648414
77.513633,-36.578313,0.655229
144.966957,164.629881,0.899940
23.452632,-0.598043,0.291741
113.703854,80.924596,0.027107
150.757879,130.175932,0.262929
83.783983,-21.390072,0.452713
12.095988,-164.607977,0.879313
-87.518129,-136.733460,0.404141
176.472962,-49.968133,0.304690
265.588133,-108.823022,0.493853
-163.479601,32.840461,0.948678
-82.990184,-39.280475,0.784077
-14.779798,-100.089828,0.452232
20.941693,27.695153,0.615553
-94.816567,-51.725095,0.016022
121.142446,61.355384,0.790385
-43.624288,-7.930505,0.294184
-99.017554,84.999461,0.699639
-73.345243,-198.177011,0.158035
58.235304,-96.809300,0.213568
37.521765,111.450091,0.597157
33.550472,32.833992,0.968208
39.963777,-25.392855,0.698693
261.422282,-17.954627,0.903821
-142.303588,-1.000061,0.198623
-19.922443,121.060335,0.818704
27.385254,-35.689808,0.498810
-157.232543,-89.713763,0.581898
-7.348719,-11.213800,0.625708
34.641652,12.264248,0.358502
-61.630457,38.932631,0.520997
2.665397,167.788325,0.896338
121.115681,127.533219,0.704396
-110.961085,60.261223,0.442531
-79.811735,-177.649253,0.801629
112.564724,53.966561,0.853757
120.689306,-83.316735,0.544004
-104.307808,-164.661278,0.984405
-15.704629,-84.263832,0.525854
-3.167822,84.876452,0.475278
75.123719,12.878412,0.766316
-101.526612,4.015990,0.566852
-51.339709,-47.790562,0.892582
-18.464142,132.985582,0.085674
-10.931304,-33.915619,0.451486
57.347604,92.697773,0.263080
130.147379,35.202541,0.358893
-5.044612,-133.065028,0.617500
101.229027,201.752048,0.963898
-17.911551,-180.708603,0.539067
84.569368,-80.119402,0.315801
36.190552,11.268348,0.693105
-57.565389,95.390295,0.324042
10.275450,80.144980,0.977365
5.427416,32.886931,0.183210
9.985336,31.599291,0.385202
-16.603023,-140.567435,0.956681
-8.205134,-35.640212,0.780632
-167.341274,154.395697,0.164902
-44.618639,-256.895792,0.225829
-28.554627,59.664930,0.908827
64.817195,-80.366510,0.705095
87.156816,98.382121,0.683427
-12.028172,63.091436,0.130335
52.283549,-61.608853,0.053412
-210.057031,-142.036174,0.915305
126.370044,0.012252,0.558969
-101.343060,-0.288488,0.105497
194.510048,73.097768,0.618452
-141.763691,-197.419993,0.340858
-26.253000,77.615844,0.833413
5.374357,26.414271,0.799629
-185.530116,88.449878,0.662619
-20.277957,31.441300,0.153625
212.931229,139.814836,0.472076
-8.697964,143.908005,0.080370
107.631039,176.442949,0.937114
230.945270,-256.452443,0.681340
-148.645361,160.172724,0.555397
41.003997,126.323980,0.228659
-83.255394,-40.434529,0.981508
20.918495,-4.456131,0.039631
